NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
TARRAGONES;36;2020-06-15;2020-06-21;Si;;;0.0000;0;2846.2998;45;0.0000;0;0;0
TARRAGONES;36;2020-06-14;2020-06-20;No;3.00685;0.77381;1.5543;4;317.0791;816;0.3745;2;0;0
TARRAGONES;36;2020-06-14;2020-06-20;Si;;;0.0000;0;2909.5509;46;0.0000;0;0;0
TARRAGONES;36;2020-06-13;2020-06-19;No;2.2667;0.583333;1.1657;3;341.9480;880;0.2323;2;0;0
TARRAGONES;36;2020-06-13;2020-06-19;Si;;;0.0000;0;2719.7975;43;0.0000;0;0;0
TARRAGONES;36;2020-06-12;2020-06-18;No;1.82261;0.469048;0.7771;2;368.3713;948;0.1078;1;0;0
TARRAGONES;36;2020-06-12;2020-06-18;Si;;;0.0000;0;3036.0531;48;0.0000;0;0;0
TARRAGONES;36;2020-06-11;2020-06-17;No;2.15753;0.504762;0.7771;2;360.9883;929;0.1099;1;0;0
TARRAGONES;36;2020-06-11;2020-06-17;Si;;;0.0000;0;3352.3086;53;0.0000;0;0;0
TARRAGONES;36;2020-06-10;2020-06-16;No;2.35367;0.504762;1.1657;3;384.6916;990;0.2064;1;0;0
TARRAGONES;36;2020-06-10;2020-06-16;Si;;;0.0000;0;3162.5553;50;0.0000;0;0;0
TARRAGONES;36;2020-06-09;2020-06-15;No;2.79036;0.552381;1.1657;3;372.6457;959;0.3209;1;0;0
TARRAGONES;36;2020-06-09;2020-06-15;Si;;;0.0000;0;2719.7975;43;0.0000;0;0;0
TARRAGONES;36;2020-06-08;2020-06-14;No;3.75255;0.742857;1.5543;4;374.5885;964;0.4269;1;1;0
TARRAGONES;36;2020-06-08;2020-06-14;Si;;;0.0000;0;2466.7931;39;0.0000;0;0;1
TARRAGONES;36;2020-06-07;2020-06-13;No;5.37625;1.06429;2.3314;6;388.9659;1001;0.6166;2;1;0
TARRAGONES;36;2020-06-07;2020-06-13;Si;;;0.0000;0;2783.0487;44;0.0000;0;0;1
TARRAGONES;36;2020-06-06;2020-06-12;No;7.5162;1.6119;2.7200;7;404.8976;1042;0.7890;2;1;0
TARRAGONES;36;2020-06-06;2020-06-12;Si;;;0.0000;0;3668.5641;58;0.0000;0;0;1
TARRAGONES;36;2020-06-05;2020-06-11;No;10.1631;2.0119;3.1086;8;402.9547;1037;0.7913;2;1;1
TARRAGONES;36;2020-06-05;2020-06-11;Si;;;0.0000;0;3605.3130;57;0.0000;0;0;1
TARRAGONES;36;2020-06-04;2020-06-10;No;12.1477;2.40476;3.4971;9;454.2469;1169;0.7888;2;1;1
TARRAGONES;36;2020-06-04;2020-06-10;Si;;;0.0000;0;5376.3440;85;0.0000;0;0;1
TARRAGONES;36;2020-06-03;2020-06-09;No;12.5455;2.69048;3.4971;9;444.5325;1144;0.8977;2;1;1
TARRAGONES;36;2020-06-03;2020-06-09;Si;;;0.0000;0;5313.0929;84;0.0000;0;0;1
TARRAGONES;36;2020-06-02;2020-06-08;No;12.9896;2.78571;3.8857;10;477.5615;1229;0.7519;2;1;1
TARRAGONES;36;2020-06-02;2020-06-08;Si;;;0.0000;0;6388.3617;101;0.0000;0;0;1
TARRAGONES;36;2020-06-01;2020-06-07;No;11.9904;2.57143;3.4971;9;537.7910;1384;0.6642;2;1;1
TARRAGONES;36;2020-06-01;2020-06-07;Si;;;0.0000;0;6894.3706;109;0.0000;0;0;0
TARRAGONES;36;2020-05-31;2020-06-06;No;8.88177;2.28571;2.7200;7;564.6029;1453;0.4919;1;1;1
TARRAGONES;36;2020-05-31;2020-06-06;Si;;;0.0000;0;7337.1283;116;0.0000;0;0;0
TARRAGONES;36;2020-05-30;2020-06-05;No;5.55111;1.78571;1.9428;5;556.4428;1432;0.2849;1;1;1
TARRAGONES;36;2020-05-30;2020-06-05;Si;;;0.0000;0;6135.3573;97;0.0000;1;0;1
TARRAGONES;36;2020-05-29;2020-06-04;No;4.66293;1.5;1.9428;5;639.5983;1646;0.2478;1;1;0
TARRAGONES;36;2020-05-29;2020-06-04;Si;;;0.0000;0;6831.1195;108;0.0000;1;0;1
TARRAGONES;36;2020-05-28;2020-06-03;No;2.91433;1.07143;1.5543;4;680.7875;1752;0.1746;6;1;0
TARRAGONES;36;2020-05-28;2020-06-03;Si;;;0.0000;0;8349.1461;132;0.0000;1;0;1
TARRAGONES;36;2020-05-27;2020-06-02;No;2.29446;0.738095;1.1657;3;721.9767;1858;0.0548;6;1;0
TARRAGONES;36;2020-05-27;2020-06-02;Si;;;0.0000;0;9044.9082;143;0.0000;1;0;2
TARRAGONES;36;2020-05-26;2020-06-01;No;1.70234;0.547619;0.7771;2;711.4851;1831;0.0556;6;1;0
TARRAGONES;36;2020-05-26;2020-06-01;Si;;;0.0000;0;8475.6483;134;0.0000;1;0;2
TARRAGONES;36;2020-05-25;2020-05-31;No;2.20987;0.517007;1.1657;3;674.1817;1735;0.1186;6;0;1
TARRAGONES;36;2020-05-25;2020-05-31;Si;;;0.0000;0;8602.1505;136;0.0000;1;0;2
TARRAGONES;36;2020-05-24;2020-05-30;No;2.18872;0.469388;1.1657;3;665.2444;1712;0.1203;5;0;1
TARRAGONES;36;2020-05-24;2020-05-30;Si;;;0.0000;0;9171.4104;145;0.0000;1;0;3
TARRAGONES;36;2020-05-23;2020-05-29;No;2.42365;0.415816;1.1657;3;650.4785;1674;0.1228;5;0;2
TARRAGONES;36;2020-05-23;2020-05-29;Si;;;63.2511;1;12776.7235;202;1.4925;0;0;3
TARRAGONES;36;2020-05-22;2020-05-28;No;2.14114;0.344388;1.1657;3;585.5861;1507;0.2049;5;0;2
TARRAGONES;36;2020-05-22;2020-05-28;Si;;;63.2511;1;14990.5123;237;1.0638;0;0;3
TARRAGONES;36;2020-05-21;2020-05-27;No;2.67405;0.430102;1.1657;3;529.2423;1362;0.2285;0;0;2
TARRAGONES;36;2020-05-21;2020-05-27;Si;;;63.2511;1;12017.7103;190;0.9709;1;0;3
TARRAGONES;36;2020-05-20;2020-05-26;No;4.41399;0.668197;1.9428;5;500.8762;1289;0.4906;0;0;4
TARRAGONES;36;2020-05-20;2020-05-26;Si;;;63.2511;1;11258.6970;178;1.0870;1;0;2
TARRAGONES;36;2020-05-19;2020-05-25;No;6.33956;0.858673;2.3314;6;489.9960;1261;0.5853;1;0;5
TARRAGONES;36;2020-05-19;2020-05-25;Si;;;63.2511;1;10879.1903;172;1.1765;1;0;2
TARRAGONES;36;2020-05-18;2020-05-24;No;7.71881;1.10357;3.1086;8;468.2357;1205;0.6975;1;0;5
TARRAGONES;36;2020-05-18;2020-05-24;Si;;;63.2511;1;10815.9392;171;1.2195;2;0;2
TARRAGONES;36;2020-05-17;2020-05-23;No;9.55068;1.36548;3.4971;9;445.3096;1146;0.8280;1;0;6
TARRAGONES;36;2020-05-17;2020-05-23;Si;;;189.7533;3;14041.7457;222;3.4091;2;0;2
TARRAGONES;36;2020-05-16;2020-05-22;No;14.4218;2.0619;4.6629;12;430.1551;1107;1.1461;1;0;5
TARRAGONES;36;2020-05-16;2020-05-22;Si;;;379.5066;6;13662.2390;216;5.4054;2;0;2
TARRAGONES;36;2020-05-15;2020-05-21;No;16.9198;2.41905;5.0515;13;380.0286;978;1.4223;2;0;5
TARRAGONES;36;2020-05-15;2020-05-21;Si;;;506.0088;8;11701.4547;185;10.6667;2;0;3
TARRAGONES;36;2020-05-14;2020-05-20;No;19.9146;2.44048;5.0515;13;352.0511;906;1.5385;2;0;6
TARRAGONES;36;2020-05-14;2020-05-20;Si;;;506.0088;8;12017.7103;190;10.0000;1;0;3
TARRAGONES;36;2020-05-13;2020-05-19;No;16.6117;2.25;4.6629;12;311.6390;802;1.5852;2;0;4
TARRAGONES;36;2020-05-13;2020-05-19;Si;;;506.0088;8;15243.5167;241;10.3896;1;0;3
TARRAGONES;36;2020-05-12;2020-05-18;No;16.6117;2.03571;5.0515;13;302.7017;779;1.6506;2;0;3
TARRAGONES;36;2020-05-12;2020-05-18;Si;;;506.0088;8;15180.2656;240;10.3896;1;0;3
TARRAGONES;36;2020-05-11;2020-05-17;No;15.1129;1.76786;3.8857;10;338.0623;870;1.1194;2;0;2
TARRAGONES;36;2020-05-11;2020-05-17;Si;;;506.0088;8;18216.3187;288;6.1538;0;0;4
TARRAGONES;36;2020-05-10;2020-05-16;No;12.8061;1.49802;3.4971;9;329.9021;849;1.0152;2;0;1
TARRAGONES;36;2020-05-10;2020-05-16;Si;;;379.5066;6;13535.7368;214;4.8780;0;0;3
TARRAGONES;36;2020-05-09;2020-05-15;No;6.4894;0.878968;2.3314;6;311.2504;801;0.6748;2;0;2
TARRAGONES;36;2020-05-09;2020-05-15;Si;;;126.5022;2;10246.6793;162;2.2472;0;0;2
TARRAGONES;36;2020-05-08;2020-05-14;No;5.14865;0.736111;1.9428;5;337.6737;869;0.4981;1;0;3
TARRAGONES;36;2020-05-08;2020-05-14;Si;;;126.5022;2;11258.6970;178;1.6949;0;0;3
TARRAGONES;36;2020-05-07;2020-05-13;No;6.89802;0.771825;3.1086;8;338.4508;871;0.7595;1;0;3
TARRAGONES;36;2020-05-07;2020-05-13;Si;;;189.7533;3;10689.4370;169;2.8037;0;0;4
TARRAGONES;36;2020-05-06;2020-05-12;No;7.68891;0.732864;2.7200;7;366.4284;943;0.4825;2;0;5
TARRAGONES;36;2020-05-06;2020-05-12;Si;;;569.2599;9;9803.9215;155;6.6176;0;0;5
TARRAGONES;36;2020-05-05;2020-05-11;No;8.48843;0.753273;3.1086;8;359.4340;925;0.4914;2;0;6
TARRAGONES;36;2020-05-05;2020-05-11;Si;;;569.2599;9;9867.1726;156;6.6667;0;0;5
TARRAGONES;36;2020-05-04;2020-05-10;No;10.9929;0.785836;4.6629;12;343.1138;883;0.7916;4;0;6
TARRAGONES;36;2020-05-04;2020-05-10;Si;;;569.2599;9;6514.8640;103;10.8434;0;0;6
TARRAGONES;36;2020-05-03;2020-05-09;No;11.1039;0.793772;5.0515;13;340.7823;877;0.9309;4;0;6
TARRAGONES;36;2020-05-03;2020-05-09;Si;;;569.2599;9;6578.1151;104;10.7143;0;0;6
TARRAGONES;36;2020-05-02;2020-05-08;No;11.4123;0.793772;5.0515;13;349.3310;899;0.9067;4;0;5
TARRAGONES;36;2020-05-02;2020-05-08;Si;;;569.2599;9;12017.7103;190;5.2941;0;0;6
TARRAGONES;36;2020-05-01;2020-05-07;No;13.6529;0.900915;5.0515;13;315.9134;813;0.8621;4;0;5
TARRAGONES;36;2020-05-01;2020-05-07;Si;;;442.7577;7;12839.9746;203;3.8674;0;0;4
TARRAGONES;36;2020-04-30;2020-05-06;No;15.9455;0.911904;5.8286;15;330.2907;850;1.3831;4;0;5
TARRAGONES;36;2020-04-30;2020-05-06;Si;;;379.5066;6;12270.7147;194;3.4091;0;0;4
TARRAGONES;36;2020-04-29;2020-05-05;No;19.3812;0.923654;7.7715;20;337.2851;868;1.8421;3;0;4
TARRAGONES;36;2020-04-29;2020-05-05;Si;;;0.0000;0;9677.4193;153;0.0000;0;0;3
TARRAGONES;36;2020-04-28;2020-05-04;No;21.168;0.893042;8.1601;21;354.7711;913;2.0279;2;0;3
TARRAGONES;36;2020-04-28;2020-05-04;Si;;;253.0044;4;10183.4282;161;2.6144;0;0;4
TARRAGONES;36;2020-04-27;2020-05-03;No;21.5393;0.89405;9.3258;24;343.5024;884;2.5974;0;0;3
TARRAGONES;36;2020-04-27;2020-05-03;Si;;;253.0044;4;10309.9304;163;2.6667;0;0;5
TARRAGONES;36;2020-04-26;2020-05-02;No;23.0161;0.897452;8.9372;23;356.7140;918;2.3899;0;0;4
TARRAGONES;36;2020-04-26;2020-05-02;Si;;;316.2555;5;14294.7501;226;2.3697;0;0;6
TARRAGONES;36;2020-04-25;2020-05-01;No;24.9146;0.956975;9.3258;24;355.1597;914;2.6752;0;0;6
TARRAGONES;36;2020-04-25;2020-05-01;Si;;;316.2555;5;12903.2258;204;2.6596;0;0;6
TARRAGONES;36;2020-04-24;2020-04-30;No;22.3197;0.700482;10.1030;26;376.5314;969;2.9777;0;0;7
TARRAGONES;36;2020-04-24;2020-04-30;Si;;;442.7577;7;11132.1948;176;4.3210;0;0;7
TARRAGONES;36;2020-04-23;2020-04-29;No;24.2638;0.664283;11.6573;30;366.8170;944;3.5264;0;0;8
TARRAGONES;36;2020-04-23;2020-04-29;Si;;;632.5110;10;13029.7280;206;5.2356;0;0;8
TARRAGONES;36;2020-04-22;2020-04-28;No;26.0916;0.616022;13.2116;34;381.1944;981;3.9216;0;0;7
TARRAGONES;36;2020-04-22;2020-04-28;Si;;;1454.7754;23;17710.3099;280;8.6466;0;0;10
TARRAGONES;36;2020-04-21;2020-04-27;No;29.8882;0.605645;15.5430;40;388.9659;1001;4.3891;0;0;12
TARRAGONES;36;2020-04-21;2020-04-27;Si;;;1644.5287;26;21884.8829;346;8.1325;0;0;10
TARRAGONES;36;2020-04-20;2020-04-26;No;28.8478;0.589202;14.7659;38;383.1372;986;4.9279;0;0;13
TARRAGONES;36;2020-04-20;2020-04-26;Si;;;2150.5376;34;22707.1473;359;9.7421;0;0;9
TARRAGONES;36;2020-04-19;2020-04-25;No;34.5489;0.635081;16.7088;43;375.7543;967;5.6373;0;0;14
TARRAGONES;36;2020-04-19;2020-04-25;Si;;;2277.0398;36;19228.3364;304;12.4138;0;0;9
TARRAGONES;36;2020-04-18;2020-04-24;No;36.8066;0.619094;16.7088;43;371.0913;955;5.8531;0;0;12
TARRAGONES;36;2020-04-18;2020-04-24;Si;;;3289.0575;52;17394.0543;275;19.7719;0;0;13
TARRAGONES;36;2020-04-17;2020-04-23;No;42.2581;0.647327;21.7603;56;361.3769;930;7.5064;0;0;11
TARRAGONES;36;2020-04-17;2020-04-23;Si;;;3858.3175;61;17077.7988;270;23.6434;0;0;15
TARRAGONES;36;2020-04-16;2020-04-22;No;48.7884;0.667853;24.8689;64;363.7084;936;8.1556;0;0;15
TARRAGONES;36;2020-04-16;2020-04-22;Si;;;3668.5641;58;15243.5167;241;25.2174;0;0;22
TARRAGONES;36;2020-04-15;2020-04-21;No;54.2095;0.70816;29.1433;75;333.3993;858;9.9863;0;0;17
TARRAGONES;36;2020-04-15;2020-04-21;Si;;;6198.6084;98;16445.2877;260;40.8163;0;0;24
TARRAGONES;36;2020-04-14;2020-04-20;No;59.541;0.754818;33.8062;87;319.4106;822;11.6418;0;0;18
TARRAGONES;36;2020-04-14;2020-04-20;Si;;;6831.1195;108;13915.2435;220;53.1707;0;0;31
TARRAGONES;36;2020-04-13;2020-04-19;No;70.3855;0.797958;34.1948;88;281.7186;725;12.0135;0;0;21
TARRAGONES;36;2020-04-13;2020-04-19;Si;;;6451.6129;102;12713.4724;201;54.8387;0;0;33
TARRAGONES;36;2020-04-12;2020-04-18;No;76.3626;0.836248;37.6920;97;281.7186;725;12.6689;0;0;21
TARRAGONES;36;2020-04-12;2020-04-18;Si;;;6388.3617;101;12333.9658;195;54.5946;0;0;34
TARRAGONES;36;2020-04-11;2020-04-17;No;82.2864;0.84033;42.7435;110;287.1586;739;12.6645;0;0;24
TARRAGONES;36;2020-04-11;2020-04-17;Si;;;5502.8462;87;10752.6881;170;54.7170;0;0;30
TARRAGONES;36;2020-04-10;2020-04-16;No;85.3797;0.838641;43.5206;112;275.1127;708;13.0217;0;0;28
TARRAGONES;36;2020-04-10;2020-04-16;Si;;;4933.5863;78;9867.1726;156;53.7931;0;0;28
TARRAGONES;36;2020-04-09;2020-04-15;No;86.2533;0.850468;48.1835;124;249.4666;642;15.0094;0;0;27
TARRAGONES;36;2020-04-09;2020-04-15;Si;;;5123.3396;81;10499.6837;166;52.5974;0;0;23
TARRAGONES;36;2020-04-08;2020-04-14;No;90.6266;0.883435;47.4064;122;238.1979;613;16.7308;0;0;28
TARRAGONES;36;2020-04-08;2020-04-14;Si;;;2340.2909;37;5629.3485;89;43.2099;0;0;23
TARRAGONES;36;2020-04-07;2020-04-13;No;94.4461;0.931249;45.0749;116;221.8776;571;16.8317;0;0;22
TARRAGONES;36;2020-04-07;2020-04-13;Si;;;1960.7843;31;4554.0796;72;43.2836;0;0;17
TARRAGONES;36;2020-04-06;2020-04-12;No;110.289;0.955645;54.0122;139;273.5584;704;16.7975;0;0;19
TARRAGONES;36;2020-04-06;2020-04-12;Si;;;1834.2820;29;5502.8462;87;34.9398;0;0;19
TARRAGONES;36;2020-04-05;2020-04-11;No;108.998;0.95736;53.6236;138;273.1698;703;17.0347;0;0;18
TARRAGONES;36;2020-04-05;2020-04-11;Si;;;2909.5509;46;6894.3706;109;43.3962;0;0;20
TARRAGONES;36;2020-04-04;2020-04-10;No;108.101;0.933551;55.1779;142;267.3412;688;19.2982;0;0;16
TARRAGONES;36;2020-04-04;2020-04-10;Si;;;3984.8197;63;7969.6394;126;50.8065;0;0;24
TARRAGONES;36;2020-04-03;2020-04-09;No;112.087;0.915733;58.2866;150;296.4845;763;18.8571;0;0;11
TARRAGONES;36;2020-04-03;2020-04-09;Si;;;4870.3352;77;9108.1593;144;53.8462;0;0;25
TARRAGONES;36;2020-04-02;2020-04-08;No;103.897;0.882433;53.2351;137;314.3590;809;17.3740;0;0;7
TARRAGONES;36;2020-04-02;2020-04-08;Si;;;5439.5951;86;9234.6616;146;58.9041;0;0;25
TARRAGONES;36;2020-04-01;2020-04-07;No;107.699;0.917757;55.1779;142;298.8160;769;18.1818;0;0;4
TARRAGONES;36;2020-04-01;2020-04-07;Si;;;4933.5863;78;8285.8950;131;59.5420;0;0;21
TARRAGONES;36;2020-03-31;2020-04-06;No;114.692;0.974117;56.3437;145;298.8160;769;19.2044;0;0;10
TARRAGONES;36;2020-03-31;2020-04-06;Si;;;4490.8285;71;7463.6306;118;60.1695;0;0;21
TARRAGONES;36;2020-03-30;2020-04-05;No;121.183;1.04303;61.3952;158;301.1474;775;21.3499;0;0;13
TARRAGONES;36;2020-03-30;2020-04-05;Si;;;6261.8595;99;8349.1461;132;75.0000;0;0;16
TARRAGONES;36;2020-03-29;2020-04-04;No;126.717;1.1092;60.2294;155;306.9761;790;21.2534;0;0;16
TARRAGONES;36;2020-03-29;2020-04-04;Si;;;5186.5907;82;7210.6261;114;75.2294;0;0;13
TARRAGONES;36;2020-03-28;2020-04-03;No;136.089;1.23754;60.6180;156;303.8675;782;21.8232;0;0;17
TARRAGONES;36;2020-03-28;2020-04-03;Si;;;3984.8197;63;5502.8462;87;76.8293;0;0;9
TARRAGONES;36;2020-03-27;2020-04-02;No;150.833;1.43235;64.1152;165;287.9358;741;23.5123;0;0;18
TARRAGONES;36;2020-03-27;2020-04-02;Si;;;3289.0575;52;4743.8330;75;74.2857;0;0;8
TARRAGONES;36;2020-03-26;2020-04-01;No;159.678;1.55068;64.5038;166;254.1296;654;26.8977;0;0;19
TARRAGONES;36;2020-03-26;2020-04-01;Si;;;2846.2998;45;4364.3263;69;72.5806;0;0;4
TARRAGONES;36;2020-03-25;2020-03-31;No;160.009;1.66041;62.1723;160;247.1352;636;26.8251;0;0;20
TARRAGONES;36;2020-03-25;2020-03-31;Si;;;2972.8020;47;4554.0796;72;72.3077;0;0;4
TARRAGONES;36;2020-03-24;2020-03-30;No;162.295;1.7623;61.3952;158;239.7522;617;26.4912;0;0;14
TARRAGONES;36;2020-03-24;2020-03-30;Si;;;2719.7975;43;4111.3219;65;74.1379;0;0;2
TARRAGONES;36;2020-03-23;2020-03-29;No;148.155;1.93541;54.7894;141;198.9516;512;26.9874;0;0;12
TARRAGONES;36;2020-03-23;2020-03-29;Si;;;948.7666;15;2213.7887;35;53.5714;0;0;1
TARRAGONES;36;2020-03-22;2020-03-28;No;154.975;2.13276;54.0122;139;187.6828;483;26.9978;0;0;8
TARRAGONES;36;2020-03-22;2020-03-28;Si;;;822.2643;13;1707.7798;27;52.0000;0;0;1
TARRAGONES;36;2020-03-21;2020-03-27;No;168.293;2.51802;49.3493;127;183.4085;472;25.0000;0;0;6
TARRAGONES;36;2020-03-21;2020-03-27;Si;;;822.2643;13;1644.5287;26;54.1667;0;0;1
TARRAGONES;36;2020-03-20;2020-03-26;No;155.102;2.89241;41.1892;106;146.1050;376;27.0950;0;0;6
TARRAGONES;36;2020-03-20;2020-03-26;Si;;;506.0088;8;1075.2688;17;53.3333;0;0;0
TARRAGONES;36;2020-03-19;2020-03-25;No;153.067;3.22881;38.4691;99;144.9393;373;24.3697;0;0;4
TARRAGONES;36;2020-03-19;2020-03-25;Si;;;189.7533;3;759.0132;12;25.0000;0;0;0
TARRAGONES;36;2020-03-18;2020-03-24;No;150.645;3.65739;34.1948;88;140.6650;362;21.3068;0;0;3
TARRAGONES;36;2020-03-18;2020-03-24;Si;;;63.2511;1;506.0088;8;12.5000;0;0;0
TARRAGONES;36;2020-03-17;2020-03-23;No;140.689;4.0681;30.6976;79;125.5104;323;20.8861;0;0;3
TARRAGONES;36;2020-03-17;2020-03-23;Si;;;63.2511;1;442.7577;7;14.2857;0;0;0
TARRAGONES;36;2020-03-16;2020-03-22;No;105.036;4.22356;21.7603;56;108.8016;280;18.1818;0;0;1
TARRAGONES;36;2020-03-16;2020-03-22;Si;;;63.2511;1;695.7621;11;9.0909;0;0;0
TARRAGONES;36;2020-03-15;2020-03-21;No;99.2538;4.56122;18.6517;48;102.9730;265;16.5385;0;0;1
TARRAGONES;36;2020-03-15;2020-03-21;Si;;;63.2511;1;695.7621;11;9.0909;0;0;0
TARRAGONES;36;2020-03-14;2020-03-20;No;88.4014;4.64286;17.4859;45;99.4758;256;15.0198;0;0;1
TARRAGONES;36;2020-03-14;2020-03-20;Si;;;63.2511;1;632.5110;10;10.0000;0;0;0
TARRAGONES;36;2020-03-13;2020-03-19;No;59.258;4.35714;12.4344;32;96.7557;249;9.2742;0;0;0
TARRAGONES;36;2020-03-13;2020-03-19;Si;;;63.2511;1;695.7621;11;9.0909;0;0;0
TARRAGONES;36;2020-03-12;2020-03-18;No;39.5516;4.07143;8.9372;23;91.7042;236;6.7797;0;0;0
TARRAGONES;36;2020-03-12;2020-03-18;Si;;;63.2511;1;632.5110;10;10.0000;0;0;0
TARRAGONES;36;2020-03-11;2020-03-17;No;26.8951;3.64286;6.9943;18;75.3840;194;5.6701;0;0;0
TARRAGONES;36;2020-03-11;2020-03-17;Si;;;0.0000;0;632.5110;10;0.0000;0;0;0
TARRAGONES;36;2020-03-10;2020-03-16;No;13.1284;3.07143;3.8857;10;64.5038;166;3.6145;0;0;0
TARRAGONES;36;2020-03-10;2020-03-16;Si;;;0.0000;0;569.2599;9;0.0000;0;0;0
TARRAGONES;36;2020-03-09;2020-03-15;No;8.43768;2.71429;3.1086;8;54.4008;140;2.8571;0;0;0
TARRAGONES;36;2020-03-09;2020-03-15;Si;;;0.0000;0;316.2555;5;0.0000;0;0;0
TARRAGONES;36;2020-03-08;2020-03-14;No;6.21724;2.0;3.1086;8;48.9607;126;3.1746;0;0;0
TARRAGONES;36;2020-03-08;2020-03-14;Si;;;0.0000;0;316.2555;5;0.0000;0;0;0
TARRAGONES;36;2020-03-07;2020-03-13;No;;;1.5543;4;38.8577;100;1.0000;0;0;0
TARRAGONES;36;2020-03-07;2020-03-13;Si;;;0.0000;0;316.2555;5;0.0000;0;0;0
TARRAGONES;36;2020-03-06;2020-03-12;No;;;1.1657;3;20.9831;54;1.8519;0;0;0
TARRAGONES;36;2020-03-06;2020-03-12;Si;;;0.0000;0;189.7533;3;0.0000;0;0;0
TARRAGONES;36;2020-03-05;2020-03-11;No;;;0.7771;2;6.2172;16;0.0000;0;0;0
TARRAGONES;36;2020-03-05;2020-03-11;Si;;;0.0000;0;63.2511;1;0.0000;0;0;0
TARRAGONES;36;2020-03-04;2020-03-10;No;;;0.3885;1;2.3314;6;0.0000;0;0;0
TARRAGONES;36;2020-03-04;2020-03-10;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-03-03;2020-03-09;No;;;0.3885;1;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-03-03;2020-03-09;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-03-02;2020-03-08;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-03-02;2020-03-08;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-03-01;2020-03-07;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-03-01;2020-03-07;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-29;2020-03-06;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-29;2020-03-06;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-28;2020-03-05;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-28;2020-03-05;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-27;2020-03-04;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-27;2020-03-04;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-26;2020-03-03;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-26;2020-03-03;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-25;2020-03-02;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-25;2020-03-02;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-24;2020-03-01;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
TARRAGONES;36;2020-02-24;2020-03-01;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TERRA ALTA;37;2020-09-28;2020-10-04;No;580.16;2.33095;165.9292;18;940.2654;102;17.8218;1;0;0
TERRA ALTA;37;2020-09-28;2020-10-04;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TERRA ALTA;37;2020-09-27;2020-10-03;No;464.602;1.86667;156.7109;17;967.9203;105;16.3462;1;0;0
TERRA ALTA;37;2020-09-27;2020-10-03;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
TERRA ALTA;37;2020-09-26;2020-10-02;No;286.557;1.29524;138.2743;15;829.6460;90;7.8652;1;0;0
TERRA ALTA;37;2020-09-26;2020-10-02;Si;;;0.0000;0;1204.8192;1;0.0000;0;0;0
TERRA ALTA;37;2020-09-25;2020-10-01;No;219.132;1.48571;82.9646;9;1096.9764;119;6.7797;1;0;0
TERRA ALTA;37;2020-09-25;2020-10-01;Si;;;0.0000;0;2409.6385;2;0.0000;0;0;0
TERRA ALTA;37;2020-09-24;2020-09-30;No;238.424;1.52143;82.9646;9;1336.6519;145;6.2069;1;0;0
TERRA ALTA;37;2020-09-24;2020-09-30;Si;;;0.0000;0;2409.6385;2;0.0000;0;0;0
TERRA ALTA;37;2020-09-23;2020-09-29;No;240.005;1.73571;82.9646;9;1198.3775;130;3.8760;1;0;0
TERRA ALTA;37;2020-09-23;2020-09-29;Si;;;0.0000;0;3614.4578;3;0.0000;0;0;0
TERRA ALTA;37;2020-09-22;2020-09-28;No;225.124;1.87857;64.5280;7;1170.7227;127;4.0000;1;0;0
TERRA ALTA;37;2020-09-22;2020-09-28;Si;;;0.0000;0;3614.4578;3;0.0000;0;0;0
TERRA ALTA;37;2020-09-21;2020-09-27;No;271.94;2.10714;82.9646;9;1410.3982;153;5.2980;0;0;0
